CountryID,Name,movieID,population,language
GB,United Kingdom,15691,67000000.0,English
US,United States of America,15691,331000000.0,English
GB,United Kingdom,13206,67000000.0,English
CN,China,14392,1440000000.0,Mandarin
HK,Hong Kong,14392,5000000.0,Multiple Languages
US,United States of America,18467,331000000.0,English
US,United States of America,14882,331000000.0,English
US,United States of America,8645,331000000.0,English
IN,India,8645,1390000000.0,"Hindi, English"
FR,France,8645,65000000.0,French
US,United States of America,1724,331000000.0,English
US,United States of America,5759,331000000.0,English
AU,Australia,13405,25000000.0,English
CN,China,13405,1440000000.0,Mandarin
DE,Germany,13405,83000000.0,German
JP,Japan,49258,126000000.0,Japanese
US,United States of America,10681,331000000.0,English
DE,Germany,8909,83000000.0,German
US,United States of America,8909,331000000.0,English
US,United States of America,8960,331000000.0,English
US,United States of America,15728,331000000.0,English
CN,China,23676,1440000000.0,Mandarin
DE,Germany,23676,83000000.0,German
ES,Spain,23676,47000000.0,Spanish
FI,Finland,23676,5000000.0,Multiple Languages
GB,United Kingdom,23676,67000000.0,English
US,United States of America,1938,331000000.0,English
US,United States of America,42473,331000000.0,English
US,United States of America,13993,331000000.0,English
CA,Canada,11665,38000000.0,"English, French"
RU,Russia,11665,144000000.0,Russian
US,United States of America,11665,331000000.0,English
US,United States of America,13019,331000000.0,English
CA,Canada,13019,38000000.0,"English, French"
GB,United Kingdom,21074,67000000.0,English
IN,India,21074,1390000000.0,"Hindi, English"
US,United States of America,22905,331000000.0,English
GB,United Kingdom,10748,67000000.0,English
US,United States of America,27509,331000000.0,English
FR,France,14949,65000000.0,French
US,United States of America,78998,331000000.0,English
US,United States of America,12889,331000000.0,English
US,United States of America,28681,331000000.0,English
CA,Canada,85559,38000000.0,"English, French"
JP,Japan,51890,126000000.0,Japanese
PL,Poland,45698,5000000.0,Multiple Languages
AM,Armenia,26302,5000000.0,Multiple Languages
US,United States of America,32263,331000000.0,English
US,United States of America,27506,331000000.0,English
US,United States of America,111305,331000000.0,English
US,United States of America,27505,331000000.0,English
US,United States of America,27504,331000000.0,English
US,United States of America,64852,331000000.0,English
FR,France,78321,65000000.0,French
US,United States of America,45512,331000000.0,English
IN,India,43031,1390000000.0,"Hindi, English"
US,United States of America,13205,331000000.0,English
US,United States of America,30106,331000000.0,English
US,United States of America,13065,331000000.0,English
US,United States of America,8359,331000000.0,English
US,United States of America,13003,331000000.0,English
US,United States of America,13990,331000000.0,English
CA,Canada,15272,38000000.0,"English, French"
CN,China,15272,1440000000.0,Mandarin
US,United States of America,80659,331000000.0,English
JP,Japan,10842,126000000.0,Japanese
US,United States of America,72163,331000000.0,English
US,United States of America,29882,331000000.0,English
US,United States of America,40630,331000000.0,English
US,United States of America,31658,331000000.0,English
CA,Canada,14349,38000000.0,"English, French"
US,United States of America,14349,331000000.0,English
US,United States of America,12172,331000000.0,English
FR,France,64131,65000000.0,French
FR,France,15125,65000000.0,French
US,United States of America,8847,331000000.0,English
US,United States of America,43869,331000000.0,English
JP,Japan,94525,126000000.0,Japanese
IR,Iran,125550,5000000.0,Multiple Languages
US,United States of America,13009,331000000.0,English
US,United States of America,33588,331000000.0,English
GB,United Kingdom,16800,67000000.0,English
US,United States of America,16800,331000000.0,English
US,United States of America,56224,331000000.0,English
GB,United Kingdom,14111,67000000.0,English
FR,France,17479,65000000.0,French
RU,Russia,17479,144000000.0,Russian
FR,France,32604,65000000.0,French
DE,Germany,11631,83000000.0,German
GB,United Kingdom,11631,67000000.0,English
US,United States of America,11631,331000000.0,English
FI,Finland,20158,5000000.0,Multiple Languages
FR,France,8265,65000000.0,French
JP,Japan,42718,126000000.0,Japanese
US,United States of America,15654,331000000.0,English
CA,Canada,14634,38000000.0,"English, French"
GB,United Kingdom,14634,67000000.0,English
US,United States of America,14414,331000000.0,English
DE,Germany,428,83000000.0,German
FI,Finland,20548,5000000.0,Multiple Languages
FI,Finland,14145,5000000.0,Multiple Languages
IS,Iceland,14145,5000000.0,Multiple Languages
AT,Austria,9010,5000000.0,Multiple Languages
AU,Australia,13022,25000000.0,English
MX,Mexico,68259,126000000.0,Spanish
US,United States of America,9783,331000000.0,English
US,United States of America,10190,331000000.0,English
JP,Japan,43487,126000000.0,Japanese
US,United States of America,13353,331000000.0,English
IL,Israel,16019,5000000.0,Multiple Languages
US,United States of America,46531,331000000.0,English
PL,Poland,13614,5000000.0,Multiple Languages
FR,France,4966,65000000.0,French
PL,Poland,4966,5000000.0,Multiple Languages
US,United States of America,88751,331000000.0,English
US,United States of America,11260,331000000.0,English
JP,Japan,13964,126000000.0,Japanese
US,United States of America,13964,331000000.0,English
US,United States of America,13692,331000000.0,English
GB,United Kingdom,13910,67000000.0,English
FR,France,10818,65000000.0,French
IE,Ireland,14456,5000000.0,Multiple Languages
GB,United Kingdom,14456,67000000.0,English
DK,Denmark,14456,5000000.0,Multiple Languages
DK,Denmark,15840,5000000.0,Multiple Languages
SE,Sweden,15830,10300000.0,Swedish
DK,Denmark,15830,5000000.0,Multiple Languages
KR,South Korea,25647,52000000.0,Korean
DK,Denmark,14898,5000000.0,Multiple Languages
DK,Denmark,12416,5000000.0,Multiple Languages
DK,Denmark,572,5000000.0,Multiple Languages
NO,Norway,572,5000000.0,Multiple Languages
SE,Sweden,572,10300000.0,Swedish
DE,Germany,36226,83000000.0,German
FR,France,36226,65000000.0,French
FR,France,60531,65000000.0,French
JP,Japan,16007,126000000.0,Japanese
US,United States of America,158800,331000000.0,English
US,United States of America,18035,331000000.0,English
US,United States of America,43253,331000000.0,English
US,United States of America,14820,331000000.0,English
DE,Germany,6687,83000000.0,German
ES,Spain,6687,47000000.0,Spanish
GB,United Kingdom,6687,67000000.0,English
LT,Lithuania,6687,5000000.0,Multiple Languages
US,United States of America,11802,331000000.0,English
IT,Italy,2002,60000000.0,Italian
FR,France,2002,65000000.0,French
CA,Canada,12914,38000000.0,"English, French"
US,United States of America,12914,331000000.0,English
US,United States of America,13183,331000000.0,English
GB,United Kingdom,116333,67000000.0,English
US,United States of America,13255,331000000.0,English
US,United States of America,14154,331000000.0,English
US,United States of America,12247,331000000.0,English
US,United States of America,22100,331000000.0,English
US,United States of America,19244,331000000.0,English
US,United States of America,32008,331000000.0,English
US,United States of America,13012,331000000.0,English
US,United States of America,12133,331000000.0,English
IT,Italy,12568,60000000.0,Italian
MA,Morocco,12568,5000000.0,Multiple Languages
GB,United Kingdom,12568,67000000.0,English
CA,Canada,8836,38000000.0,"English, French"
US,United States of America,8836,331000000.0,English
US,United States of America,13259,331000000.0,English
GB,United Kingdom,14048,67000000.0,English
US,United States of America,14048,331000000.0,English
US,United States of America,12270,331000000.0,English
AU,Australia,10898,25000000.0,English
US,United States of America,10898,331000000.0,English
CA,Canada,10898,38000000.0,"English, French"
GB,United Kingdom,13541,67000000.0,English
GB,United Kingdom,11910,67000000.0,English
US,United States of America,17245,331000000.0,English
CN,China,30112,1440000000.0,Mandarin
US,United States of America,12192,331000000.0,English
JP,Japan,70846,126000000.0,Japanese
CA,Canada,16725,38000000.0,"English, French"
JP,Japan,117129,126000000.0,Japanese
MX,Mexico,15865,126000000.0,Spanish
GB,United Kingdom,4140,67000000.0,English
GB,United Kingdom,14061,67000000.0,English
US,United States of America,85685,331000000.0,English
RU,Russia,43680,144000000.0,Russian
US,United States of America,16700,331000000.0,English
FI,Finland,167928,5000000.0,Multiple Languages
DE,Germany,1735,83000000.0,German
US,United States of America,1735,331000000.0,English
US,United States of America,10187,331000000.0,English
US,United States of America,10185,331000000.0,English
US,United States of America,10183,331000000.0,English
GB,United Kingdom,31082,67000000.0,English
US,United States of America,13996,331000000.0,English
US,United States of America,5038,331000000.0,English
ES,Spain,5038,47000000.0,Spanish
US,United States of America,13851,331000000.0,English
JP,Japan,19877,126000000.0,Japanese
CA,Canada,46871,38000000.0,"English, French"
JP,Japan,28273,126000000.0,Japanese
KR,South Korea,15859,52000000.0,Korean
US,United States of America,31922,331000000.0,English
FR,France,14654,65000000.0,French
GB,United Kingdom,13251,67000000.0,English
US,United States of America,13251,331000000.0,English
DE,Germany,1661,83000000.0,German
KR,South Korea,41245,52000000.0,Korean
US,United States of America,10189,331000000.0,English
CN,China,12289,1440000000.0,Mandarin
US,United States of America,45579,331000000.0,English
GB,United Kingdom,15069,67000000.0,English
MX,Mexico,2012,126000000.0,Spanish
DE,Germany,2012,83000000.0,German
FR,France,2012,65000000.0,French
NL,Netherlands,2012,17500000.0,Dutch
US,United States of America,18803,331000000.0,English
US,United States of America,10188,331000000.0,English
US,United States of America,13300,331000000.0,English
US,United States of America,11671,331000000.0,English
US,United States of America,63474,331000000.0,English
US,United States of America,15570,331000000.0,English
US,United States of America,155796,331000000.0,English
MX,Mexico,155796,126000000.0,Spanish
CZ,Czech Republic,155796,5000000.0,Multiple Languages
CZ,Czech Republic,15208,5000000.0,Multiple Languages
HU,Hungary,15208,5000000.0,Multiple Languages
SK,Slovakia,15208,5000000.0,Multiple Languages
GB,United Kingdom,15208,67000000.0,English
US,United States of America,15662,331000000.0,English
US,United States of America,22029,331000000.0,English
US,United States of America,13649,331000000.0,English
US,United States of America,7446,331000000.0,English
GB,United Kingdom,7446,67000000.0,English
DE,Germany,7446,83000000.0,German
MA,Morocco,14878,5000000.0,Multiple Languages
US,United States of America,14878,331000000.0,English
SG,Singapore,12180,5000000.0,Multiple Languages
US,United States of America,12180,331000000.0,English
US,United States of America,13107,331000000.0,English
ES,Spain,29568,47000000.0,Spanish
FR,France,29568,65000000.0,French
US,United States of America,13256,331000000.0,English
GB,United Kingdom,13256,67000000.0,English
TH,Thailand,13436,5000000.0,Multiple Languages
IL,Israel,8885,5000000.0,Multiple Languages
FR,France,8885,65000000.0,French
DE,Germany,8885,83000000.0,German
SE,Sweden,13310,10300000.0,Swedish
US,United States of America,12621,331000000.0,English
GB,United Kingdom,10483,67000000.0,English
US,United States of America,10483,331000000.0,English
DE,Germany,10483,83000000.0,German
US,United States of America,12620,331000000.0,English
US,United States of America,13579,331000000.0,English
US,United States of America,10186,331000000.0,English
RO,Romania,13515,5000000.0,Multiple Languages
US,United States of America,13515,331000000.0,English
FR,France,5592,65000000.0,French
DE,Germany,5592,83000000.0,German
BE,Belgium,13956,5000000.0,Multiple Languages
US,United States of America,13956,331000000.0,English
IT,Italy,43389,60000000.0,Italian
US,United States of America,31018,331000000.0,English
JP,Japan,13637,126000000.0,Japanese
KR,South Korea,18116,52000000.0,Korean
US,United States of America,18116,331000000.0,English
US,United States of America,15661,331000000.0,English
US,United States of America,13564,331000000.0,English
AU,Australia,14566,25000000.0,English
GB,United Kingdom,14298,67000000.0,English
US,United States of America,4944,331000000.0,English
GB,United Kingdom,4944,67000000.0,English
FR,France,4944,65000000.0,French
US,United States of America,13805,331000000.0,English
FR,France,9381,65000000.0,French
GB,United Kingdom,9381,67000000.0,English
US,United States of America,13291,331000000.0,English
US,United States of America,13991,331000000.0,English
US,United States of America,13972,331000000.0,English
GB,United Kingdom,16182,67000000.0,English
US,United States of America,14771,331000000.0,English
US,United States of America,43040,331000000.0,English
IT,Italy,15206,60000000.0,Italian
US,United States of America,15206,331000000.0,English
US,United States of America,8285,331000000.0,English
US,United States of America,18539,331000000.0,English
GB,United Kingdom,21335,67000000.0,English
US,United States of America,12165,331000000.0,English
US,United States of America,85574,331000000.0,English
US,United States of America,13184,331000000.0,English
US,United States of America,12818,331000000.0,English
HK,Hong Kong,27521,5000000.0,Multiple Languages
PH,Philippines,27521,5000000.0,Multiple Languages
US,United States of America,27521,331000000.0,English
FR,France,13726,65000000.0,French
US,United States of America,102305,331000000.0,English
HK,Hong Kong,35854,5000000.0,Multiple Languages
US,United States of America,14075,331000000.0,English
FI,Finland,22554,5000000.0,Multiple Languages
AU,Australia,18596,25000000.0,English
US,United States of America,26431,331000000.0,English
CN,China,38019,1440000000.0,Mandarin
US,United States of America,43177,331000000.0,English
US,United States of America,39368,331000000.0,English
ES,Spain,3865,47000000.0,Spanish
US,United States of America,13484,331000000.0,English
US,United States of America,14458,331000000.0,English
ES,Spain,25795,47000000.0,Spanish
US,United States of America,13389,331000000.0,English
US,United States of America,13279,331000000.0,English
FI,Finland,3,5000000.0,Multiple Languages
US,United States of America,12797,331000000.0,English
ES,Spain,8908,47000000.0,Spanish
FR,France,8908,65000000.0,French
DK,Denmark,15822,5000000.0,Multiple Languages
AT,Austria,4998,5000000.0,Multiple Languages
SK,Slovakia,4998,5000000.0,Multiple Languages
UA,Ukraine,4998,5000000.0,Multiple Languages
US,United States of America,16456,331000000.0,English
CL,Chile,3041,5000000.0,Multiple Languages
DE,Germany,3041,83000000.0,German
IT,Italy,41264,60000000.0,Italian
US,United States of America,24777,331000000.0,English
US,United States of America,20802,331000000.0,English
SE,Sweden,47721,10300000.0,Swedish
US,United States of America,14098,331000000.0,English
CA,Canada,14643,38000000.0,"English, French"
US,United States of America,14643,331000000.0,English
AU,Australia,30944,25000000.0,English
US,United States of America,30944,331000000.0,English
JP,Japan,50759,126000000.0,Japanese
US,United States of America,38226,331000000.0,English
US,United States of America,12690,331000000.0,English
IT,Italy,12412,60000000.0,Italian
US,United States of America,12412,331000000.0,English
BR,Brazil,37050,213000000.0,Portuguese
RU,Russia,38311,144000000.0,Russian
FI,Finland,54669,5000000.0,Multiple Languages
DE,Germany,54669,83000000.0,German
GR,Greece,54669,5000000.0,Multiple Languages
BR,Brazil,73169,213000000.0,Portuguese
GB,United Kingdom,1984,67000000.0,English
US,United States of America,1984,331000000.0,English
RU,Russia,38361,144000000.0,Russian
RU,Russia,73920,144000000.0,Russian
US,United States of America,13027,331000000.0,English
DE,Germany,13027,83000000.0,German
GB,United Kingdom,13092,67000000.0,English
IE,Ireland,25126,5000000.0,Multiple Languages
AU,Australia,14326,25000000.0,English
US,United States of America,14326,331000000.0,English
GB,United Kingdom,50011,67000000.0,English
US,United States of America,12182,331000000.0,English
FR,France,14928,65000000.0,French
IL,Israel,14928,5000000.0,Multiple Languages
US,United States of America,38616,331000000.0,English
CA,Canada,9539,38000000.0,"English, French"
FR,France,9539,65000000.0,French
JP,Japan,81296,126000000.0,Japanese
JP,Japan,46492,126000000.0,Japanese
BR,Brazil,131805,213000000.0,Portuguese
MX,Mexico,131805,126000000.0,Spanish
US,United States of America,13200,331000000.0,English
IN,India,822,1390000000.0,"Hindi, English"
IT,Italy,8882,60000000.0,Italian
JP,Japan,42095,126000000.0,Japanese
IE,Ireland,13401,5000000.0,Multiple Languages
US,United States of America,13401,331000000.0,English
MX,Mexico,20015,126000000.0,Spanish
ES,Spain,20015,47000000.0,Spanish
GB,United Kingdom,12783,67000000.0,English
US,United States of America,12683,331000000.0,English
GB,United Kingdom,3097,67000000.0,English
NL,Netherlands,3097,17500000.0,Dutch
JP,Japan,15981,126000000.0,Japanese
US,United States of America,41666,331000000.0,English
US,United States of America,14976,331000000.0,English
US,United States of America,12113,331000000.0,English
GB,United Kingdom,12113,67000000.0,English
US,United States of America,13600,331000000.0,English
GB,United Kingdom,10078,67000000.0,English
BS,Bahamas,30266,5000000.0,Multiple Languages
US,United States of America,30266,331000000.0,English
IT,Italy,11874,60000000.0,Italian
US,United States of America,13051,331000000.0,English
CA,Canada,13051,38000000.0,"English, French"
US,United States of America,39816,331000000.0,English
US,United States of America,10358,331000000.0,English
US,United States of America,10523,331000000.0,English
US,United States of America,13596,331000000.0,English
GB,United Kingdom,56942,67000000.0,English
IT,Italy,71206,60000000.0,Italian
ES,Spain,71206,47000000.0,Spanish
US,United States of America,4960,331000000.0,English
US,United States of America,120481,331000000.0,English
US,United States of America,32620,331000000.0,English
US,United States of America,12837,331000000.0,English
US,United States of America,14914,331000000.0,English
US,United States of America,13948,331000000.0,English
RU,Russia,25142,144000000.0,Russian
DE,Germany,7735,83000000.0,German
FR,France,14791,65000000.0,French
US,United States of America,76406,331000000.0,English
DE,Germany,76406,83000000.0,German
JP,Japan,101929,126000000.0,Japanese
US,United States of America,2397,331000000.0,English
GB,United Kingdom,12689,67000000.0,English
AU,Australia,15935,25000000.0,English
DK,Denmark,25741,5000000.0,Multiple Languages
FI,Finland,25741,5000000.0,Multiple Languages
DE,Germany,25741,83000000.0,German
IE,Ireland,25741,5000000.0,Multiple Languages
US,United States of America,13812,331000000.0,English
JP,Japan,108634,126000000.0,Japanese
DE,Germany,27361,83000000.0,German
FR,France,27361,65000000.0,French
JP,Japan,225614,126000000.0,Japanese
US,United States of America,13489,331000000.0,English
US,United States of America,13150,331000000.0,English
DE,Germany,13150,83000000.0,German
US,United States of America,13414,331000000.0,English
DE,Germany,14325,83000000.0,German
US,United States of America,14325,331000000.0,English
JP,Japan,41474,126000000.0,Japanese
JP,Japan,41477,126000000.0,Japanese
US,United States of America,16068,331000000.0,English
US,United States of America,15289,331000000.0,English
TH,Thailand,56295,5000000.0,Multiple Languages
GB,United Kingdom,13809,67000000.0,English
US,United States of America,11887,331000000.0,English
GB,United Kingdom,41073,67000000.0,English
US,United States of America,83683,331000000.0,English
US,United States of America,59403,331000000.0,English
US,United States of America,69299,331000000.0,English
US,United States of America,13253,331000000.0,English
US,United States of America,30977,331000000.0,English
US,United States of America,10527,331000000.0,English
RU,Russia,13506,144000000.0,Russian
BR,Brazil,8338,213000000.0,Portuguese
CA,Canada,8338,38000000.0,"English, French"
JP,Japan,8338,126000000.0,Japanese
US,United States of America,3580,331000000.0,English
JP,Japan,36073,126000000.0,Japanese
US,United States of America,20766,331000000.0,English
IN,India,12405,1390000000.0,"Hindi, English"
GB,United Kingdom,12405,67000000.0,English
US,United States of America,12405,331000000.0,English
GB,United Kingdom,10764,67000000.0,English
US,United States of America,10764,331000000.0,English
GB,United Kingdom,18548,67000000.0,English
GB,United Kingdom,4701,67000000.0,English
US,United States of America,15373,331000000.0,English
US,United States of America,120828,331000000.0,English
US,United States of America,173634,331000000.0,English
FR,France,8938,65000000.0,French
DE,Germany,8938,83000000.0,German
JP,Japan,8938,126000000.0,Japanese
JP,Japan,16061,126000000.0,Japanese
US,United States of America,16061,331000000.0,English
BA,Bosnia and Herzegovina,73059,5000000.0,Multiple Languages
CZ,Czech Republic,16166,5000000.0,Multiple Languages
FI,Finland,16166,5000000.0,Multiple Languages
ES,Spain,2588,47000000.0,Spanish
BE,Belgium,13672,5000000.0,Multiple Languages
FR,France,13672,65000000.0,French
LU,Luxembourg,13672,5000000.0,Multiple Languages
JP,Japan,47184,126000000.0,Japanese
US,United States of America,44283,331000000.0,English
US,United States of America,42884,331000000.0,English
US,United States of America,215471,331000000.0,English
US,United States of America,13516,331000000.0,English
JP,Japan,14943,126000000.0,Japanese
BR,Brazil,19147,213000000.0,Portuguese
US,United States of America,96395,331000000.0,English
US,United States of America,52561,331000000.0,English
US,United States of America,42664,331000000.0,English
DE,Germany,4627,83000000.0,German
SE,Sweden,43052,10300000.0,Swedish
FI,Finland,21501,5000000.0,Multiple Languages
KR,South Korea,16882,52000000.0,Korean
ES,Spain,127257,47000000.0,Spanish
AR,Argentina,127257,45000000.0,Spanish
JP,Japan,49355,126000000.0,Japanese
US,United States of America,13655,331000000.0,English
US,United States of America,13905,331000000.0,English
AU,Australia,13905,25000000.0,English
US,United States of America,11917,331000000.0,English
FR,France,8892,65000000.0,French
US,United States of America,12525,331000000.0,English
US,United States of America,82519,331000000.0,English
US,United States of America,13523,331000000.0,English
US,United States of America,14655,331000000.0,English
CA,Canada,15749,38000000.0,"English, French"
DE,Germany,15749,83000000.0,German
US,United States of America,15749,331000000.0,English
RU,Russia,22358,144000000.0,Russian
US,United States of America,14405,331000000.0,English
AT,Austria,43985,5000000.0,Multiple Languages
FR,France,43985,65000000.0,French
IR,Iran,43985,5000000.0,Multiple Languages
IQ,Iraq,43985,5000000.0,Multiple Languages
US,United States of America,14089,331000000.0,English
US,United States of America,84050,331000000.0,English
DE,Germany,9999,83000000.0,German
JP,Japan,17099,126000000.0,Japanese
HK,Hong Kong,58570,5000000.0,Multiple Languages
JP,Japan,29452,126000000.0,Japanese
US,United States of America,125749,331000000.0,English
US,United States of America,111759,331000000.0,English
TR,Turkey,8905,84000000.0,Turkish
IT,Italy,8905,60000000.0,Italian
FR,France,8905,65000000.0,French
FR,France,3520,65000000.0,French
IT,Italy,3520,60000000.0,Italian
IT,Italy,43372,60000000.0,Italian
JP,Japan,88435,126000000.0,Japanese
US,United States of America,77650,331000000.0,English
US,United States of America,17704,331000000.0,English
US,United States of America,36571,331000000.0,English
US,United States of America,36572,331000000.0,English
HR,Croatia,36572,5000000.0,Multiple Languages
US,United States of America,37327,331000000.0,English
US,United States of America,28684,331000000.0,English
FR,France,8841,65000000.0,French
US,United States of America,54615,331000000.0,English
US,United States of America,13220,331000000.0,English
US,United States of America,34867,331000000.0,English
DE,Germany,10565,83000000.0,German
AU,Australia,6972,25000000.0,English
US,United States of America,6972,331000000.0,English
GB,United Kingdom,6972,67000000.0,English
US,United States of America,13053,331000000.0,English
US,United States of America,32862,331000000.0,English
US,United States of America,10139,331000000.0,English
US,United States of America,29320,331000000.0,English
US,United States of America,8966,331000000.0,English
GB,United Kingdom,16342,67000000.0,English
FR,France,13387,65000000.0,French
GB,United Kingdom,13387,67000000.0,English
US,United States of America,12193,331000000.0,English
GB,United Kingdom,14574,67000000.0,English
US,United States of America,14574,331000000.0,English
US,United States of America,10900,331000000.0,English
RO,Romania,56256,5000000.0,Multiple Languages
US,United States of America,14438,331000000.0,English
US,United States of America,14248,331000000.0,English
FR,France,14248,65000000.0,French
GB,United Kingdom,20919,67000000.0,English
US,United States of America,20919,331000000.0,English
DE,Germany,12224,83000000.0,German
GB,United Kingdom,12224,67000000.0,English
US,United States of America,12224,331000000.0,English
GB,United Kingdom,10360,67000000.0,English
US,United States of America,14299,331000000.0,English
CA,Canada,13056,38000000.0,"English, French"
DE,Germany,13056,83000000.0,German
US,United States of America,13056,331000000.0,English
US,United States of America,15026,331000000.0,English
GB,United Kingdom,13793,67000000.0,English
IN,India,35790,1390000000.0,"Hindi, English"
RU,Russia,38831,144000000.0,Russian
US,United States of America,45838,331000000.0,English
US,United States of America,13394,331000000.0,English
FR,France,2574,65000000.0,French
DE,Germany,72495,83000000.0,German
GB,United Kingdom,34283,67000000.0,English
AT,Austria,34283,5000000.0,Multiple Languages
NL,Netherlands,34283,17500000.0,Dutch
US,United States of America,114390,331000000.0,English
JP,Japan,85844,126000000.0,Japanese
GB,United Kingdom,14447,67000000.0,English
US,United States of America,17157,331000000.0,English
CA,Canada,17157,38000000.0,"English, French"
DE,Germany,1964,83000000.0,German
US,United States of America,44626,331000000.0,English
US,United States of America,65502,331000000.0,English
US,United States of America,17912,331000000.0,English
US,United States of America,43962,331000000.0,English
US,United States of America,28148,331000000.0,English
US,United States of America,93260,331000000.0,English
US,United States of America,109539,331000000.0,English
US,United States of America,116973,331000000.0,English
AU,Australia,200311,25000000.0,English
CA,Canada,10200,38000000.0,"English, French"
US,United States of America,10200,331000000.0,English
ES,Spain,8881,47000000.0,Spanish
FR,France,8881,65000000.0,French
US,United States of America,8881,331000000.0,English
ES,Spain,8880,47000000.0,Spanish
FR,France,8880,65000000.0,French
US,United States of America,8880,331000000.0,English
US,United States of America,11127,331000000.0,English
ZA,South Africa,11127,59000000.0,"English, Zulu"
DE,Germany,11127,83000000.0,German
US,United States of America,109711,331000000.0,English
US,United States of America,18926,331000000.0,English
US,United States of America,86782,331000000.0,English
US,United States of America,25852,331000000.0,English
US,United States of America,39407,331000000.0,English
US,United States of America,39409,331000000.0,English
TR,Turkey,37584,84000000.0,Turkish
US,United States of America,14359,331000000.0,English
JP,Japan,19486,126000000.0,Japanese
US,United States of America,126754,331000000.0,English
US,United States of America,13223,331000000.0,English
DE,Germany,13223,83000000.0,German
US,United States of America,11499,331000000.0,English
DE,Germany,8055,83000000.0,German
US,United States of America,8055,331000000.0,English
US,United States of America,3054,331000000.0,English
IN,India,14072,1390000000.0,"Hindi, English"
US,United States of America,20542,331000000.0,English
FR,France,12449,65000000.0,French
NL,Netherlands,5816,17500000.0,Dutch
JP,Japan,13980,126000000.0,Japanese
DE,Germany,8276,83000000.0,German
FR,France,8276,65000000.0,French
US,United States of America,11321,331000000.0,English
CA,Canada,52615,38000000.0,"English, French"
CA,Canada,41966,38000000.0,"English, French"
US,United States of America,120862,331000000.0,English
UA,Ukraine,42655,5000000.0,Multiple Languages
RU,Russia,42655,144000000.0,Russian
US,United States of America,12163,331000000.0,English
US,United States of America,14772,331000000.0,English
US,United States of America,27991,331000000.0,English
US,United States of America,87894,331000000.0,English
HK,Hong Kong,9050,5000000.0,Multiple Languages
FR,France,47499,65000000.0,French
GB,United Kingdom,47499,67000000.0,English
US,United States of America,60488,331000000.0,English
US,United States of America,111302,331000000.0,English
US,United States of America,112912,331000000.0,English
US,United States of America,80616,331000000.0,English
CN,China,2694,1440000000.0,Mandarin
US,United States of America,39558,331000000.0,English
US,United States of America,36573,331000000.0,English
IT,Italy,36573,60000000.0,Italian
HR,Croatia,36573,5000000.0,Multiple Languages
US,United States of America,4922,331000000.0,English
US,United States of America,159849,331000000.0,English
US,United States of America,10201,331000000.0,English
US,United States of America,75686,331000000.0,English
DE,Germany,2253,83000000.0,German
US,United States of America,2253,331000000.0,English
US,United States of America,14422,331000000.0,English
JP,Japan,38142,126000000.0,Japanese
US,United States of America,34812,331000000.0,English
US,United States of America,16268,331000000.0,English
CA,Canada,14806,38000000.0,"English, French"
RS,Serbia,51817,5000000.0,Multiple Languages
US,United States of America,84397,331000000.0,English
US,United States of America,59158,331000000.0,English
US,United States of America,105371,331000000.0,English
BE,Belgium,6936,5000000.0,Multiple Languages
US,United States of America,13954,331000000.0,English
US,United States of America,13406,331000000.0,English
SE,Sweden,14357,10300000.0,Swedish
GB,United Kingdom,185156,67000000.0,English
US,United States of America,185156,331000000.0,English
US,United States of America,10202,331000000.0,English
US,United States of America,28564,331000000.0,English
US,United States of America,13973,331000000.0,English
GB,United Kingdom,4148,67000000.0,English
US,United States of America,4148,331000000.0,English
GB,United Kingdom,194113,67000000.0,English
BE,Belgium,17845,5000000.0,Multiple Languages
US,United States of America,13827,331000000.0,English
GB,United Kingdom,362026,67000000.0,English
US,United States of America,15676,331000000.0,English
US,United States of America,15584,331000000.0,English
FR,France,13971,65000000.0,French
GB,United Kingdom,13971,67000000.0,English
US,United States of America,13971,331000000.0,English
US,United States of America,89573,331000000.0,English
US,United States of America,13813,331000000.0,English
US,United States of America,13180,331000000.0,English
US,United States of America,42366,331000000.0,English
US,United States of America,14306,331000000.0,English
FR,France,8049,65000000.0,French
US,United States of America,20028,331000000.0,English
FI,Finland,141971,5000000.0,Multiple Languages
US,United States of America,31047,331000000.0,English
SE,Sweden,8927,10300000.0,Swedish
JP,Japan,12429,126000000.0,Japanese
US,United States of America,53519,331000000.0,English
US,United States of America,70191,331000000.0,English
FR,France,51808,65000000.0,French
US,United States of America,28256,331000000.0,English
CA,Canada,16205,38000000.0,"English, French"
US,United States of America,17287,331000000.0,English
FI,Finland,50988,5000000.0,Multiple Languages
US,United States of America,113916,331000000.0,English
US,United States of America,29741,331000000.0,English
BR,Brazil,29262,213000000.0,Portuguese
US,United States of America,9795,331000000.0,English
US,United States of America,87790,331000000.0,English
US,United States of America,26758,331000000.0,English
US,United States of America,25528,331000000.0,English
US,United States of America,8942,331000000.0,English
US,United States of America,13690,331000000.0,English
GB,United Kingdom,16409,67000000.0,English
US,United States of America,16409,331000000.0,English
US,United States of America,113921,331000000.0,English
HK,Hong Kong,14756,5000000.0,Multiple Languages
US,United States of America,27244,331000000.0,English
GB,United Kingdom,35945,67000000.0,English
GB,United Kingdom,54406,67000000.0,English
US,United States of America,10596,331000000.0,English
US,United States of America,60547,331000000.0,English
US,United States of America,368955,331000000.0,English
FR,France,49256,65000000.0,French
ES,Spain,49256,47000000.0,Spanish
